permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at
/Organization/30Secondstofly-Claire	30SecondsToFly - Claire	http://www.30secondstofly.com		closed					15-04-2015
/Organization/312-Capital	312 Capital	http://www.312capital.com/	Finance|FinTech	operating	USA	IL	Chicago	Chicago	23-01-2013
/Organization/31Dover	31Dover	http://www.31dover.com	E-Commerce|Wine And Spirits	operating	GBR	H9	London	London	01-07-2012
/Organization/321Lend-Inc	"321Lend, Inc."	http://www.321lend.com	FinTech|Peer-to-Peer|Personal Finance|Venture Capital	operating	USA	CA	SF Bay Area	San Francisco	01-03-2014
/Organization/3225-Films	3225 films		Entertainment|News|Photography|Video	operating	USA	PA	Philadelphia	Philadelphia	01-09-2010
/Organization/33Across	33Across	http://www.33across.com	Advertising|Advertising Platforms|Content Discovery|Internet|Social Media|Social Media Platforms|Social Network Media	operating	USA	NY	New York City	New York	01-09-2007
/Organization/33Coupons	33Coupons	http://33coupons.in	Internet	operating	IND	36	Kanpur	Kanpur	01-05-2015
/Organization/360Cities	360Cities	http://360cities.net	Curated Web|Maps|Photography|Virtual Worlds	operating	CZE	52	Prague	Prague	01-01-2007
/Organization/360Commerce	360Commerce		Information Technology|Retail|Software	acquired	USA	TX	Austin	Austin	
/Organization/360Fly-Inc	"360fly, Inc."	http://www.360fly.com	Consumer Electronics|Software	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-1998
/Organization/360Guanxi	360Guanxi	http://www.360guanxi.com/index.html	Biotechnology|Life Sciences|Media|News|Pharmaceuticals	operating	CHN	23	Shanghai	Shanghai	01-01-2000
/Organization/360Imaging	360imaging	http://www.360imaging.com	Biotechnology|Dental	operating	USA	GA	Atlanta	Atlanta	01-01-2005
/Organization/360Incentives-Com	360incentives.com	http://www.360incentives.com	Software	operating	CAN	ON	Toronto	Whitby	01-01-2008
/Organization/360Learning	360Learning	http://en.360learning.com/	Communities|Corporate Training|Education	operating	FRA	A8	Paris	Paris	01-01-2010
/Organization/360Quan	360Quan	http://www.360quan.com	Internet|Social Media|Social Network Media	operating					28-03-2006
/Organization/360Shop	360SHOP	http://www.360shop.com.cn	Enterprise Software	operating	CHN				
/Organization/360T	360T	http://www.360t.com	Finance|FinTech	acquired	DEU	5	Frankfurt	Frankfurt	01-01-2000
/Organization/365-Data-Centers	365 Data Centers	http://365datacenters.com	Data Centers|Information Technology|Internet|Services	operating	USA	CA	SF Bay Area	Emeryville	01-01-2012
/Organization/365-Docobites	365 docobites	http://365docobites.com/	Entertainment	operating	AUS	2	Sydney	Sydney	01-01-2013
/Organization/365-Good-Teacher	365 Good Teacher	http://www.365hls.com/	Finance	operating					
/Organization/365-Retail-Markets	365 Retail Markets	http://www.365retailmarkets.com	Point of Sale|SaaS|Software	operating	USA	MI	Detroit	Troy	01-08-2009
/Organization/365Looks	365looks	http://365looks.com	Artificial Intelligence|Fashion|Technology	operating	ESP				12-12-2011
/Organization/365Scores	365Scores	http://biz.365scores.com	Android|Apps|iPhone|Mobile|Sports	operating	GBR	H9	London	London	01-01-2008
/Organization/365Webcall	365webcall	http://www.365webcall.com	Enterprises|Enterprise Software	operating	CHN	2	Hangzhou	Hangzhou	
/Organization/36Kr	36Kr	http://36kr.com	Blogging Platforms|Internet|Public Relations|Social Media|Startups	operating	CHN	22	Beijing	Beijing	01-01-1999
/Organization/37Coins	37coins	http://www.37coins.com	Bitcoin	operating	USA	CA	SF Bay Area	Sunnyvale	01-01-2014
/Organization/37Mhealth	37mhealth	http://www.37mhealth.com/	Mobile	operating	CHN				01-01-2013
/Organization/37Signals	Basecamp	https://basecamp.com/	Project Management|SaaS|Social Media|Software	operating	USA	IL	Chicago	Chicago	01-01-1999
/Organization/38-Zeros	38 Zeros	http://www.38zeros.com/	Software	operating	USA	OR	"Portland, Oregon"	Portland	
/Organization/382-Communications	382 Communications	http://382com.com	Mobile	operating	USA	MA	Boston	Quincy	01-01-2010
/Organization/39-Health	39 Health	http://corp.39.net	Health and Wellness	operating	CHN	30	Guangzhou	Guangzhou	
/Organization/3Baysover	3BaysOver	http://www.3baysover.com	Networking|Online Travel|Travel	operating	CHE	7	Geneva	Geneva	01-08-2011
/Organization/3C-Interactive	3Cinteractive	http://www.3C.com	Business Services|Marketing Automation|Mobile	operating	USA	FL	Palm Beaches	Boca Raton	01-01-2005
/Organization/3C-Plus	3C Plus	http://www.3cplusnow.com	Cloud Computing|Communications Hardware|Contact Centers|Customer Service|Internet|Software|VoIP|Web Development	operating	BRA	18	Curitiba	Curitiba	10-01-2013
/Organization/3Ci	3CI	http://www.3ci.bz.it/en-US/Products.html	Biotechnology	operating	ITA	6	Bolzano	Bolzano	01-01-2008
/Organization/3Claps-The-Fastest-Baby-Fashion	3Claps	http://www.3claps.com	Babies|Big Data Analytics|E-Commerce|Fashion|Kids	operating	USA	NY	New York City	New York	01-02-2015
/Organization/3Clickemr-Corporation	3ClickEMR Corporation	http://www.3clickemr.com	Consumer Electronics|Electronic Health Records|Health Care|iPad|Software	closed	USA	MA	Boston	West Roxbury	23-06-2010
/Organization/3Clogic	3CLogic	http://www.3clogic.com	Customer Service|Sales and Marketing|Software|Telephony	operating	USA	MD	"Washington, D.C."	Rockville	01-01-2005
/Organization/3Crowd-Technologies	XDN/3Crowd Technologies	http://www.3crowd.com	Enterprise Software	acquired	USA	CA	SF Bay Area	San Mateo	01-01-2010
/Organization/3D-4U	3D-4U	http://3d-4u.com	3D|3D Technology|Events	operating	USA	WA	WA - Other	Pullman	01-01-2012
/Organization/3D-Biomatrix	3D Biomatrix	http://3dbiomatrix.com	Biotechnology	operating	USA	MI	Detroit	Ann Arbor	01-01-2010
/Organization/3D-By-Flow	3D By Flow	http://3dbyflow.com/	Services	operating	NLD	5	NLD - Other	Maastricht	
/Organization/3D-Control-Systems	3DPrinterOS	http://www.3DPrinterOS.com	3D|3D Printing|3D Technology|CAD|Enterprise Software|Industrial Automation|Software	operating	USA	CA	SF Bay Area	San Francisco	01-03-2013
/Organization/3D-Data	3D Data	http://3ddataltd.com	3D Technology|Sensors	operating	USA	MA	Boston	Quincy	01-01-2013
/Organization/3D-Eye-Solutions	3D Eye Solutions	http://www.3deyesolutions.com	3D|3D Technology|Digital Signage	operating	USA	FL	Orlando	Longwood	
/Organization/3D-Forms	3D Forms			operating					
/Organization/3D-Future-Vision-Ii	3D FUTURE VISION II	http://www.3dfuturevision.com	Games	closed	USA	FL	Orlando	Longwood	01-01-2011
/Organization/3D-Heights	3D HEIGHTS	http://3dheights.com	Photography|Video	operating	USA	NY	New York City	New York	18-02-2013
/Organization/3D-Hubs	3D Hubs	http://www.3dhubs.com	3D Printing|Collaborative Consumption|Local|Marketplaces	operating	NLD	7	Amsterdam	Amsterdam	01-04-2013
/Organization/3D-Industri-Es	3D Industri.es	http://www.3dindustri.es	3D|Curated Web|Manufacturing|Search|Supply Chain Management|Visualization	operating	GBR	H9	London	London	01-01-2012
/Organization/3D-Intelligent-Pathological-Medical-Image-Solutions	3D Intelligent Pathological Medical Image Solutions		Alumni	operating					
/Organization/3D-Operations-Inc	"3D Operations, Inc."	http://www.3dops.co	3D Printing|Health and Wellness|Health Care	operating	USA	TN	Chattanooga	Chattanooga	18-06-2014
/Organization/3D-Product-Imaging	3D Product Imaging	http://3dproductimaging.com/	3D|3D Technology|E-Commerce|Internet|Online Shopping	operating	USA	WA	Seattle	Seattle	01-01-2013
/Organization/3D-Robotics	3D Robotics	http://3drobotics.com	Drones|Manufacturing	operating	USA	CA	San Diego	San Diego	01-01-2009
/Organization/3D-Simo-2	3D simo	http://3dsimo.com		closed					
/Organization/3D-Sound-Labs	3D Sound Labs	http://www.3dsoundlabs.com	Hardware + Software	operating	FRA	A2	FRA - Other	Cesson-sÃ©vignÃ©	01-01-2014
/Organization/3D-Sports-Technology	3D Sports Technology	http://3dsportstech.com	Software	operating	USA	MN	Minneapolis	Minneapolis	01-01-2010
/Organization/3D-Systems	3D Systems	http://www.3dsystems.com	Software	ipo	USA	SC	SC - Other	Rock Hill	01-01-1986
/Organization/3D-Vision-Systems	3d Vision Systems		Hardware + Software	operating	USA	MI	Detroit	Ann Arbor	01-01-2009
/Organization/3D4Medical-Com	3D4Medical.com	http://applications.3d4medical.com	Health Care	operating	IRL	7	Dublin	Dublin	01-01-2004
/Organization/3Dbin	3DBin	http://3dbin.com	E-Commerce	operating	USA	CA	SF Bay Area	Redwood City	06-02-2009
/Organization/3Dc	3DC	http://3dc.net/	Technology	acquired	BGR	42	Sofia	Sofia	01-01-2009
/Organization/3Dcart-Shopping-Cart-Software	3dCart Shopping Cart Software	http://www.3dcart.com	E-Commerce	operating	USA	FL	Ft. Lauderdale	Lauderhill	01-05-1997
/Organization/3Dduo	3DDUO	http://www.3dduo.com/en	Business Services|Video Games	closed	FRA	B4	FRA - Other	Tourcoing	
/Organization/3Derm-Systems	3Derm Systems	http://3derm.com	3D|Medical|Physicians	operating	USA	CT	Hartford	New Haven	01-01-2012
/Organization/3Diligent	3Diligent	http://www.3diligent.com	3D Printing|Manufacturing	operating	USA	CA	Los Angeles	El Segundo	23-07-2014
/Organization/3Dim	3dim	http://3dimtech.com	3D Technology|Human Computer Interaction|Sensors	operating	SVN	61	Ljubljana	Ljubljana	
/Organization/3Discovered	3Discovered	http://www.3discovered.com/	Automotive	operating	USA	IL	Chicago	Chicago	01-01-2013
/Organization/3Divaz-2	3DIVAZ	http://www.3divaz.ch/Home		closed					01-07-2014
/Organization/3Divaz-3	3DIVAZ	http://www.3divaz.ch/Home		operating	CHE	1	CHE - Other	Wildegg	01-07-2014
/Organization/3Divi-Company	3DiVi Company	http://www.vicovr.com	3D|Computer Vision|Kinect|Robotics|Software	operating	RUS	13	RUS - Other	Miass	01-04-2011
/Organization/3Dlt-Com	3DLT	http://3dlt.com	3D Printing|Retail|Technology	operating	USA	KY			01-12-2012
/Organization/3Dmena	3Dmena	http://www.3Dmena.com	3D Printing|3D Technology|Printing	operating	JOR	16	Amman	Amman	03-08-2014
/Organization/3Dmgame	3DMGAME	http://www.3dmgame.com/	Games|Video	operating					01-01-2001
/Organization/3Dphotoworks	3DPhotoWorks	http://www.3dphotoworks.com/	Printing	operating	USA	NJ	Newark	Chatham	01-01-2011
/Organization/3Dphy-Com	3DPhy.com	http://www.3dphy.com	Creative|Digital Media	closed					21-11-2013
/Organization/3Dplusme	3dplusme	http://3dplus.me	3D Printing	operating	USA	UT	Salt Lake City	Salt Lake City	
/Organization/3Dprintus	3DPrintus	http://3dprintus.ru	3D|3D Printing|Internet|Manufacturing	operating					15-03-2013
/Organization/3Dr-Laboratories	3DR Laboratories	http://www.3drinc.com	Biotechnology	operating	USA	KY	Louisville	Louisville	
/Organization/3Dshook-2	3DShook	http://www.3dshook.com/	3D Printing|Consumer Goods|E-Commerce	operating	ISR	5	Tel Aviv	Tel Aviv	
/Organization/3Dsoc	3DSoC	http://www.3dsoc.com	3D|Mobile	operating	IND	19	Bangalore	Bangalore	01-06-2006
/Organization/3Dt	3DT	http://3dtinc.com/	Finance|Software|Venture Capital	operating	USA	AZ	Phoenix	Scottsdale	01-02-2014
/Organization/3Dvista	3DVista	http://www.3dvista.com	Curated Web	operating					
/Organization/3Floz-Com	3FLOZ	http://www.3floz.com	Automated Kiosk|Brand Marketing|Custom Retail|Retail|Travel	operating	USA	NY	New York City	New York	01-11-2009
/Organization/3Funnel	3Funnel	http://www.3funnel.com	Business Analytics|E-Commerce|Enterprise Software|Visualization	operating	IRL	7	Dublin	Dublin	01-02-2013
/Organization/3G-Multimedia	3G Multimedia	http://www.3gm.hu	Android|B2B|Brand Marketing|iPhone|Mobile|Music|Video Streaming	operating	HUN	5	Budapest	Budapest	15-09-2009
/Organization/3Gear-Systems	Nimble VR	http://nimblevr.com/	Software	acquired	USA	CA	SF Bay Area	San Francisco	01-01-2012
/Organization/3Guppies	3Guppies		Music	operating	USA	WA	Seattle	Seattle	01-01-2003
/Organization/3Gv8-International-Inc	3GV8 International Inc	http://www.v8.cn	Mobile	operating	CHN	22	Beijing	Beijing	01-07-2005
/Organization/3I-Systems	3i Systems	http://www.3i-systems.com	Semiconductors	closed	CHN	5	Guangdong	Guangdong	01-11-2006
/Organization/3Is	3IS	http://www.3isinc.com/		operating					
/Organization/3Jam	3Jam	http://3jam.com	Messaging|SMS	operating	USA	CA	SF Bay Area	San Francisco	01-01-2005
/Organization/3Keyit	3KeyIt	http://www.long-associates.biz/	Software	operating	USA	AR	Fayetteville	Fayetteville	01-02-2007
/Organization/3Leaf	3Leaf	http://www.3leafsystems.com	Web Hosting	acquired	USA	CA	SF Bay Area	Santa Clara	01-06-2004
/Organization/3Lm	3LM	http://www.3lm.com	Android|Enterprises|Mobile	acquired					01-07-2010
/Organization/3Nder	3nder	http://www.3nderapp.com	iOS|Location Based Services|Mobile|Online Dating|Social Media	operating	GBR	H9	London	London	18-02-2014
/Organization/3P-Biopharmaceuticals	3P Biopharmaceuticals	http://www.3pbio.com	Biotechnology|Pharmaceuticals	operating	ESP	32			
/Organization/3Par	3PAR	http://www.3par.com	Cloud Data Services|Services|Software	acquired	USA	CA	SF Bay Area	Fremont	01-01-1999
/Organization/3Pillar-Global	3Pillar Global	http://www.3pillarglobal.com	Consulting|Software	operating	USA	VA	"Washington, D.C."	Fairfax	01-08-2006
/Organization/3Pl-Central	3PL Central	http://3plcentral.com/		operating	USA	CA	Los Angeles	Manhattan Beach	01-01-2006
/Organization/3Play-Media	3Play Media	http://www.3playmedia.com	Software	operating	USA	MA	Boston	Cambridge	01-01-2007
/Organization/3Point5-Com	3point5.com	http://www.3point5.com	Curated Web	operating	USA	UT	Salt Lake City	Salt Lake City	
/Organization/3Pointdata	3PointData	http://3pointdata.com		operating					01-01-2008
/Organization/3Power-Energy-Group	3POWER ENERGY GROUP	http://www.3powerenergy.com	Clean Technology	operating	GBR	K4	Plymouth	Plymouth	
/Organization/3Rd-Planet	3rd Planet	http://www.3rdplanet.com	Curated Web|Tourism|Travel	operating	CHN				23-05-2010
/Organization/3Rdkind	3rdKind	http://3rdkind-inc.com	Game	operating	JPN	40	Tokyo	Tokyo	
/Organization/3Roam	3ROAM	http://www.3roam.com	Mobile	operating	FRA	B8	Nice	Mougins	01-01-2005
/Organization/3Scale	3scale	http://www.3scale.net	Developer APIs|Enterprise Software|Infrastructure|Services|Software	operating	USA	CA	SF Bay Area	San Francisco	01-12-2007
/Organization/3Scan	3Scan	http://www.3scan.com	Biotechnology	operating	USA	CA	SF Bay Area	San Francisco	01-01-2011
/Organization/3Seventy	3seventy	http://www.3seventy.com	App Marketing|Software	operating	USA	TX	Austin	Austin	01-01-2008
/Organization/3Si-Security-Systems	3SI Security Systems	https://www.3sisecurity.com/	Physical Security|Security	operating	USA	PA	Philadelphia	Malvern	01-01-1971
/Organization/3Sourcing	3Sourcing	http://www.3sourcing.com	Consulting|Freelancers|Human Resources|Recruiting|Search|Social Commerce	operating	USA	CA	SF Bay Area	San Francisco	01-01-2012
/Organization/3Sp-Group	3SP Group	http://www.3spgroup.com	Manufacturing	operating	FRA	A6			
/Organization/3Sun	3sun	http://3sungroup.com	Clean Technology	operating	GBR	I9			01-01-2007
/Organization/3Ten8	3TEN8	http://www.3ten8.com/	Software	operating	USA	CA	SF Bay Area	Santa Clara	15-08-2013
/Organization/3Tier-Environmental-Forecast-Group	3TIER	http://www.3tier.com/en	Clean Technology	acquired	USA	WA	Seattle	Seattle	01-01-1999
/Organization/3Touch	3Touch	http://www.3touch.com	Software	closed	IRL	29	IRL - Other	Athlone	01-01-2003
/Organization/3V-Transaction-Services	3V Transaction Services	http://www.3vcorporate.com	Coupons|Online Shopping|Payments|Retail Technology	acquired	IRL	7	Blackrock	Blackrock	01-01-2004
/Organization/3Vr-Security	3VR	http://www.3vr.com	Security	operating	USA	CA	SF Bay Area	San Francisco	01-01-2002
/Organization/3Ware	3ware	http://www.3ware.com/	Databases|Electronics|Storage	acquired	USA	CA	SF Bay Area	Sunnyvale	
/Organization/3X-Systems	3X Systems	http://www.3x.com	Flash Storage|Security	operating	USA	OH	"Columbus, Ohio"	Columbus	01-11-2007
/Organization/3Yy-Game-Platform	3yy game platform	http://www.3yy.com	Games|Video	operating	CHN	12	CHN - Other	Tianhe	
/Organization/4-33-Creative-Lab	4:33 Creative Lab	http://433.co.kr	Design|Game|Mobile Games	operating	KOR	11	Seoul	Seoul	
/Organization/4-Animals-Alsterscience-Gmbh	4 Animals AlsterScience GmbH	http://alsterscience.com/	Animal Feed|Medical|Specialty Foods	operating	DEU	4	Hamburg	Hamburg	
/Organization/4-Antibody-Ag	4-Antibody AG			operating					
/Organization/4-Cast-Broadcasting-Corporation	4 Cast Broadcasting Corporation	http://4cast.tv/	Mobile|Wireless	operating	USA	CO	CO - Other	Yellow Jacket	06-05-2013
/Organization/4-Tell	4-Tell	http://4-tell.com	E-Commerce	operating	USA	WA	WA - Other	Stevenson	01-04-2009
/Organization/4-The-Stars	4 the stars	http://www.4thestars.com/	Networking|Web Hosting	operating	BWA	9	BWA - Other	Ramotswa	12-07-2013
/Organization/40-Partners-Ltd	40 Partners Ltd	http://www.40partners.com/	Creative Industries|Entertainment|Television	operating	GBR	H9	London	London	
/Organization/404-Found	404 Found!		Enterprise Software	operating					01-01-1997
/Organization/405Labs	405Labs	http://www.405labs.com/	Machine Learning|Network Security	operating	USA	CA	San Diego	San Diego	01-01-2014
/Organization/40Billion-Com	40billion.com	http://www.40Billion.com	Crowdfunding|Entrepreneur|Finance|FinTech|Networking|Peer-to-Peer|Social Media|Venture Capital	operating	USA	GA	Atlanta	Atlanta	23-01-2008
/Organization/410-Labs	410 Labs	http://410labs.com	Messaging	operating	USA	MD	Baltimore	Baltimore	01-01-2010
/Organization/41St-Parameter	41st Parameter	http://www.the41st.com	Security	acquired	USA	CA	SF Bay Area	San Jose	01-01-2004
/Organization/42	42	http://www.42technologies.com	Enterprise Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2013
/Organization/422-Group	422 Group		Software	operating	USA	GA	Atlanta	Tucker	01-01-2004
/Organization/425-307-3480	Loctronix	http://www.loctronix.com	Software	operating	USA	WA	Seattle	Woodinville	01-01-2006
/Organization/42Floors	42Floors	http://42floors.com	Commercial Real Estate|Real Estate	operating	USA	CA	SF Bay Area	San Francisco	01-01-2011
/Organization/42Matters-Ag	42matters AG	http://42matters.com	Advertising|Android|Curated Web|Mobile|Promotional	operating	CHE	25	Zurich	ZÃ¼rich	24-05-2011
/Organization/42Networks	42Networks	http://www.42networks.com	Web Hosting	acquired	SWE	26	Stockholm	Kista	
